,id,keywords,cast,genres,imdb_id,original_language,revenue,release_date,spoken_languages,title,vote_average,vote_count,overview,poster_path,popularity,Director,combined_keywords,genres_set_str,movie_index
910,30449,,AlbertoAmarilla OonaChaplin GeraldineChaplin JunIchikawa AlexAngulo FrancescoCarnelutti FrancoPistoni SilviaDeSantis LeticiaDolera,['Horror'],tt1054112,en,0.0,2009,"[{'iso_639_1': 'en', 'name': 'English'}]",Imago mortis,4.9,11.0,"They say that in 1600s, long before the invention of photography, a scientist named Fumagalli, was obsessed with the idea of reproducing images. He discovered that by killing a victim and removing his eyeballs it was possible to reproduce on paper the last image imprinted on the person's retina. He named such tecnique ""Thanatography"". Today, the same kind of gruesome ritual and abominable crimes r",/n1zCD5EmOZGo5yZIMsjCmBDHcnb.jpg,0.737245,['Stefano Bessoni'], 2009 say 1600s long invention photography scientist named fumagalli obsessed idea reproducing image discovered killing victim removing eyeball possible reproduce paper last image imprinted person retina named tecnique thanatography today kind gruesome ritual abominable crime r Stefano Bessoni AlbertoAmarilla OonaChaplin GeraldineChaplin JunIchikawa AlexAngulo FrancescoCarnelutti FrancoPistoni SilviaDeSantis LeticiaDolera,Horror,910
911,332749,wallstreet globaleconomy banking trial debt economics prediction stockmarket womandirector,,['Documentary'],tt4103404,en,0.0,2014,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",The Forecaster,7.3,9.0,"MARTIN ARMSTRONG, once a US based trillion dollar financial adviser, used the number pi to predict economic turning points with precision. When some big New York bankers asked him to join the club to help them to take over Russia, he refused to join the manipulation. A few days later the FBI stormed his offices accusing him of a 3 billion dollar Ponzi Scheme - an attempt to stop him talking about the real Ponzi Scheme of debts that the US has build up over the years and which he thinks starts to collapse after October 1, 2015, a mayor pi turning point he is predicting.",/5dGBmI5miIrXxU601IF7iz4tflQ.jpg,0.938255,"['Karin Steinberger', 'Marcus Vetter']",wallstreet globaleconomy banking trial debt economics prediction stockmarket womandirector 2014 martin armstrong u based trillion dollar financial adviser used number pi predict economic turning point precision big new york banker asked join club help take russia refused join manipulation day later fbi stormed office accusing 3 billion dollar ponzi scheme attempt stop talking real ponzi scheme debt u build year think start collapse october 1 2015 mayor pi turning point predicting Karin Steinberger Marcus Vetter ,Documentary,911
912,253105,worldwarii childhood homefront,PenttiTarkiainen Vesa-MattiLoiri UtiSaurio HannuVironmäki,"['Drama', 'War']",tt0056356,fi,0.0,1962,"[{'iso_639_1': 'fi', 'name': 'suomi'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",The Boys,6.6,8.0,"When Continuation War started in Summer 1941, German soldiers arrived to Oulu. With their charm they conquered women and town boys. Finnish boys communicated with them on many levels: had trades, worked as interpreters, rotated business, spied on German love adventures and fought with each other about the favor of soldiers. In autumn 1944, the war was ending. Germans left Oulu by leaving behind fragile relationships, bastard kids and unfinished businesses. The most shocking of all was the faith of young Jake...",/7NEtlHNHlxj4ojV3u0vHlM2c8L5.jpg,0.804532,['Mikko Niskanen'],worldwarii childhood homefront 1962 continuation war started summer 1941 german soldier arrived oulu charm conquered woman town boy finnish boy communicated many level trade worked interpreter rotated business spied german love adventure fought favor soldier autumn 1944 war ending german left oulu leaving behind fragile relationship bastard kid unfinished business shocking faith young jake Mikko Niskanen PenttiTarkiainen Vesa-MattiLoiri UtiSaurio HannuVironmäki,Drama War,912
913,360799,australia stranded alien independentfilm science signal,DanMor AleishaRose ShaunMicallef MarkRedpath ChristopherKirby JamieFoster JakWyld AkiraBradley RobertAwad AdamBokos AdamTuohy LloydPrice MorrisPontinelli LukeVranes CatonVance ValerieSasso JeffreyJayVance,"['Action', 'Adventure', 'Mystery', 'Science Fiction']",tt3013160,en,0.0,2016,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Arrowhead,4.6,32.0,"An interstellar Jekyll and Hyde, ALIEN ARRIVAL tells a tale of survival set amongst the distant stars. Kye is a prisoner of war caught between two armies, neither of whose ideology he believes in. When offered an opportunity for freedom, Kye sets out on one last rescue mission only to become stranded when his ship crash lands. Kye soon realizes that the deadliest creature on the desert moon is himself.",/blPtZ68I3Mbwxid0YBLRVMWK8LW.jpg,2.922931,"[""Jesse O'Brien""]",australia stranded alien independentfilm science signal 2016 interstellar jekyll hyde alien arrival tell tale survival set amongst distant star kye prisoner war caught two army neither whose ideology belief offered opportunity freedom kye set one last rescue mission become stranded ship crash land kye soon realizes deadliest creature desert moon Jesse O'Brien DanMor AleishaRose ShaunMicallef MarkRedpath ChristopherKirby JamieFoster JakWyld AkiraBradley RobertAwad AdamBokos AdamTuohy LloydPrice MorrisPontinelli LukeVranes CatonVance ValerieSasso JeffreyJayVance,Adventure Action Mystery Science Fiction,913
914,1700,nurse psychopath carcrash author obsessedfan blizzard brokenleg,JamesCaan KathyBates RichardFarnsworth FrancesSternhagen LaurenBacall GrahamJarvis RobReiner J.T.Walsh JerryPotter ArchieHahn JuneChristopher ThomasBrunelle,"['Drama', 'Thriller']",tt0100157,en,61276872.0,1990,"[{'iso_639_1': 'en', 'name': 'English'}]",Misery,7.6,1085.0,"Novelist Paul Sheldon crashes his car on a snowy Colorado road. He is found by Annie Wilkes, the ""number one fan"" of Paul's heroine Misery Chastaine. Annie is also somewhat unstable, and Paul finds himself crippled, drugged and at her mercy.",/s0Ot5zUmVF1jSN9WpBHRafvUPld.jpg,15.020845,['Rob Reiner'],nurse psychopath carcrash author obsessedfan blizzard brokenleg 1990 novelist paul sheldon crash car snowy colorado road found annie wilkes number one fan paul heroine misery chastaine annie also somewhat unstable paul find crippled drugged mercy Rob Reiner JamesCaan KathyBates RichardFarnsworth FrancesSternhagen LaurenBacall GrahamJarvis RobReiner J.T.Walsh JerryPotter ArchieHahn JuneChristopher ThomasBrunelle,Drama Thriller,914
915,38783,voodoo evildoll,KarenBlack RobertBurton JohnKarlen GeorgeGaynes JimStorm GregoryHarrison KathrynReynolds TracyCurtis OrinCannon,"['Horror', 'Thriller']",tt0073820,en,0.0,1975,"[{'iso_639_1': 'en', 'name': 'English'}]",Trilogy of Terror,6.6,32.0,Three bizarre horror stories ending with the story of an African doll out for blood.,/dBpIygcoQs6tsS2VGVYKSvL0hnm.jpg,1.488031,['Dan Curtis'],voodoo evildoll 1975 three bizarre horror story ending story african doll blood Dan Curtis KarenBlack RobertBurton JohnKarlen GeorgeGaynes JimStorm GregoryHarrison KathrynReynolds TracyCurtis OrinCannon,Horror Thriller,915
916,194079,horse stopmotion animation blackandwhite silentfilm short chronophotography,SallieGardner GilbertDomm,['Documentary'],tt2221420,en,0.0,1878,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Sallie Gardner at a Gallop,6.2,25.0,"Sallie Gardner at a Gallop was one of the earliest silent films — a production experiment by the photographer Eadward Muybridge on June 15, 1878 that led to the development of motion pictures. The motion picture consists of 24 photographs in a fast-motion series that were shown on a zoopraxiscope.",/u6nKsvROfG9yjEED93zfIejoI5k.jpg,0.327841,['Eadweard Muybridge'],horse stopmotion animation blackandwhite silentfilm short chronophotography 1878 sallie gardner gallop one earliest silent film production experiment photographer eadward muybridge june 15 1878 led development motion picture motion picture consists 24 photograph series shown zoopraxiscope Eadweard Muybridge SallieGardner GilbertDomm,Documentary,916
917,128437,romance betrayal grudge,AudieMurphy DarrenMcGavin RutaLee SkipHomeier GeorgeTobias AlanHaleJr. EdwardPlatt BeverleyOwen BerkeleyHarris KevinTate CeCeWhitney RayTeal MortMills,['Western'],tt0057905,en,0.0,1964,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Bullet for a Badman,5.0,6.0,Former Texas Rangers Sam Ward and Logan Keliher become enemies when Sam turns bank robber and Logan marries Sam's ex-wife.,/aogfq43JkI1zceS0WU7Izvrt8ZX.jpg,1.623217,['R.G. Springsteen'],romance betrayal grudge 1964 former texas ranger sam ward logan keliher become enemy sam turn bank robber logan marries sam R.G. Springsteen AudieMurphy DarrenMcGavin RutaLee SkipHomeier GeorgeTobias AlanHaleJr. EdwardPlatt BeverleyOwen BerkeleyHarris KevinTate CeCeWhitney RayTeal MortMills,Western,917
918,31695,judge artist caraccident,RichardDreyfuss JohnCassavetes ChristineLahti BobBalaban KennethMcMillan,['Drama'],tt0083326,en,0.0,1981,"[{'iso_639_1': 'en', 'name': 'English'}]",Whose Life Is It Anyway?,6.6,8.0,"Ken Harrison is an artist that lives to make sculptures. One day he is involved in a car accident, and is paralyzed from his neck down. All he can do is talk and move his head, and he wants to die. Whilst he is in hospital he makes friends with some of the staff, and they support him when he goes to trial to be allowed to die.",/sMlfbhGgj9FGx6H2WtxUv9ZikzV.jpg,2.236259,['John Badham'],judge artist caraccident 1981 ken harrison artist life make sculpture one day involved car accident paralyzed neck talk move head want die whilst hospital make friend staff support go trial allowed die John Badham RichardDreyfuss JohnCassavetes ChristineLahti BobBalaban KennethMcMillan,Drama,918
919,50725,becominganadult lie night sister job party friends deception bestfriend,TopherGrace AnnaFaris DanFogler TeresaPalmer MichelleTrachtenberg MichaelBiehn ChrisPratt JeanieHackett LucyPunch DemetriMartin MichaelIanBlack BobOdenkirk AngieEverhart JayJablonski EdwinHodge NathalieKelley RobertHoffman RyanBittle SethGabel CandaceKroslak WadeAllain-Marcus BruceNelson JamesSharpe ClementvonFranckenstein JenniferSommerfeld DustinLeighton MeghanStansfield GinniferGoodwin,"['Comedy', 'Drama', 'Romance']",tt0810922,en,6928068.0,2011,"[{'iso_639_1': 'en', 'name': 'English'}]",Take Me Home Tonight,6.2,215.0,"Recent MIT grad Matt Franklin (Topher Grace) should be well on his way to a successful career at a Fortune 500 company, but instead, he rebels against maturity by taking a job at a video store. Matt rethinks his position when his unrequited high-school crush, Tori (Teresa Palmer), walks in and invites him to an end-of-summer party. With the help of his twin sister (Anna Faris) and his best friend (Dan Fogler), Matt hatches a plan to change the course of his life.",/glRBoVKClP7qYQO0gQi5keCQ6ko.jpg,8.132811,['Michael Dowse'],becominganadult lie night sister job party friends deception bestfriend 2011 recent mit grad matt franklin topher grace well way successful career fortune 500 company instead rebel maturity taking job video store matt rethink position unrequited crush torus teresa palmer walk invite party help twin sister anna faris best friend dan fogler matt hatch plan change course life Michael Dowse TopherGrace AnnaFaris DanFogler TeresaPalmer MichelleTrachtenberg MichaelBiehn ChrisPratt JeanieHackett LucyPunch DemetriMartin MichaelIanBlack BobOdenkirk AngieEverhart JayJablonski EdwinHodge NathalieKelley RobertHoffman RyanBittle SethGabel CandaceKroslak WadeAllain-Marcus BruceNelson JamesSharpe ClementvonFranckenstein JenniferSommerfeld DustinLeighton MeghanStansfield GinniferGoodwin,Drama Comedy Romance,919
920,42497,dream prostitution,BobbyKendall DonaldL.Brooks CharlesLudlam,"['Drama', 'Romance']",tt0067580,en,0.0,1971,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Pink Narcissus,6.0,9.0,An erotic poem set in the fantasies of a young male prostitute.,/A5EkKarxS9iwVcjvqJXIoIsNOjt.jpg,0.804439,['James Bidgood'],dream prostitution 1971 erotic poem set fantasy young male prostitute James Bidgood BobbyKendall DonaldL.Brooks CharlesLudlam,Drama Romance,920
921,12902,,FrankWelker CaseyKasem MindyCohn GreyGriffin MichaelBell JeffBennett JohnDiMaggio PhilLaMarr SheenaEaston,"['Animation', 'Family', 'Comedy']",tt0418141,en,0.0,2004,"[{'iso_639_1': 'en', 'name': 'English'}]",Scooby-Doo! and the Loch Ness Monster,6.8,37.0,"Scooby-Doo, Shaggy, and the Mystery Inc. crew travel to Scotland on vacation and find themselves unexpectedly tackling their biggest monstrosity ever: the Loch Ness Monster! Does it really exist? Early evidence suggests a scary ""yes"" when something gigantic appears outside the window of Daphne's ancestral family castle. Will Scooby-Doo and crew solve one of history's longest-running mysteries?",/cZNvhP9UePlQdrGPweO1DXmY4g2.jpg,5.244817,"['Scott Jeralds', 'Joe Sichta']", 2004 shaggy mystery crew travel scotland vacation find unexpectedly tackling biggest monstrosity ever loch ness monster really exist early evidence suggests scary yes something gigantic appears outside window daphne ancestral family castle crew solve one history mystery Scott Jeralds Joe Sichta FrankWelker CaseyKasem MindyCohn GreyGriffin MichaelBell JeffBennett JohnDiMaggio PhilLaMarr SheenaEaston,Family Animation Comedy,921
922,36251,sport soccer twins identityswap,Mary-KateOlsen AshleyOlsen KathrynGreenwood TrevorBlumas JoeGrifasi EricLutes KeithKnight JakeLeDoux RobertClark BrianHeighton TedAtherton VitoRezza DamirAndrei MichaelLamport JesseFarb MarcelloMeleca JudahKatz CalRosemond MichaelCera,"['Comedy', 'Family']",tt0217074,en,0.0,1999,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Switching Goals,5.0,47.0,Twin sisters Emma and Sam come up with a scheme to switch places so each can play in the soccer team they prefer.,/lMCgwY1VYCmHr7gOsj6jZ2MMMYQ.jpg,3.152153,['David Steinberg'],sport soccer twins identityswap 1999 twin sister emma sam come scheme switch place play soccer team prefer David Steinberg Mary-KateOlsen AshleyOlsen KathrynGreenwood TrevorBlumas JoeGrifasi EricLutes KeithKnight JakeLeDoux RobertClark BrianHeighton TedAtherton VitoRezza DamirAndrei MichaelLamport JesseFarb MarcelloMeleca JudahKatz CalRosemond MichaelCera,Family Comedy,922
923,116231,womandirector,JulietteBinoche MathieuKassovitz AureAtika DanièleLebrun FrançoisBerléand VernonDobtcheff YviDachary-LeBeon NiltonMartins DeanConstantin,"['Comedy', 'Drama', 'Romance']",tt1817191,fr,0.0,2012,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Another Woman's Life,6.1,23.0,"When the fun loving Marie sets her eyes on brooding comic book artist Paul, it sets off the kind of romantic sparks that quickly culminate in the bedroom. But the next morning brings its share of surprises as Marie crawls out of bed to discover her life flash-forwarded fifteen years down the road: Not only has she been married to Paul all this time, but she’s now the mother of a little boy the head of a powerful multinational investment firm and the proprietor of a fabulous apartment overlooking the Eiffel Tower. Quickly Marie discovers that all her achievements have not brought happiness.",/hQhKEL9xNKToIadKd4ARjG9tYcW.jpg,1.520283,['Sylvie Testud'],womandirector 2012 fun loving marie set eye brooding comic book artist paul set kind romantic spark quickly culminate bedroom next morning brings share surprise marie crawl bed discover life fifteen year road married paul time mother little boy head powerful multinational investment firm proprietor fabulous apartment overlooking eiffel tower quickly marie discovers achievement brought happiness Sylvie Testud JulietteBinoche MathieuKassovitz AureAtika DanièleLebrun FrançoisBerléand VernonDobtcheff YviDachary-LeBeon NiltonMartins DeanConstantin,Drama Comedy Romance,923
924,49084,,EricJudor RamzyBedia SebastienTellier JonathanLambert SébastienAkchoté VincentBelorgey LaurentNicolas,"['Comedy', 'Science Fiction']",tt0889665,en,0.0,2007,[],Steak,5.1,51.0,A French comedy with comedians Eric &amp; Ramzy made by Quentin Dupieux a.k.a. Mr. Oizo.,/rdPGeN2PXbmhBhYXDJJemUJSVcY.jpg,2.669195,['Quentin Dupieux'], 2007 french comedy comedian eric amp ramzy made quentin dupieux oizo Quentin Dupieux EricJudor RamzyBedia SebastienTellier JonathanLambert SébastienAkchoté VincentBelorgey LaurentNicolas,Science Fiction Comedy,924
925,58918,suspense,RobertPatrick JenniferEsposito MikeStarr MelissaJoanHart MikeHagerty MichaelJ.Pollard ColmMeaney VytoRuginis KyleT.Heffner RobertDeacon DavidJeanThomas KennethMoskow BrianAbercrombie ValLauren BrendaNowatka Rich'TheBody'Wiley LarryTuff MauriceChevalier BillDavis,"['Crime', 'Action']",tt0249378,en,0.0,2002,"[{'iso_639_1': 'en', 'name': 'English'}]",Backflash,4.8,7.0,A woman is released from prison and heads home to help outwit a local mob boss and pull off the scam of a lifetime.,/bg137DfGtUNDhZ2C4FAnVoQMK9L.jpg,0.359651,['Philip J. Jones'],suspense 2002 woman released prison head home help outwit local mob bos pull scam lifetime Philip J. Jones RobertPatrick JenniferEsposito MikeStarr MelissaJoanHart MikeHagerty MichaelJ.Pollard ColmMeaney VytoRuginis KyleT.Heffner RobertDeacon DavidJeanThomas KennethMoskow BrianAbercrombie ValLauren BrendaNowatka Rich'TheBody'Wiley LarryTuff MauriceChevalier BillDavis,Crime Action,925
926,388764,bountyhunter asia,LeeMin-ho WallaceChung TiffanyTang KarenaNg FanSiu-Wong JeremyTsui,"['Comedy', 'Action', 'Adventure']",tt5243900,zh,0.0,2016,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Bounty Hunters,7.1,8.0,"Lee Shan and Ayo are ex-Interpol agents who are now bounty hunters, chasing fugitives for cash rewards. When the two of them are framed for a hotel-bombing, they join hands with a legendary bounty hunter named Cat, along with her teammates, to find the real bomber.",/v9JhucyPqepNiHaHFuKmOLzKPs7.jpg,0.498127,['Shin Tae-Ra'],bountyhunter asia 2016 lee ayo agent bounty hunter chasing fugitive cash reward two framed join hand legendary bounty hunter named cat along teammate find real bomber Shin Tae-Ra LeeMin-ho WallaceChung TiffanyTang KarenaNg FanSiu-Wong JeremyTsui,Adventure Action Comedy,926
927,4488,drowning lake cabin cult revenge murder camp slasher fear summer teenager maniac counselor desire axeinthehead,BetsyPalmer AdrienneKing HarryCrosby LaurieBartram JeannineTaylor KevinBacon MarkNelson RobbiMorgan PeterBrouwer RexEverhart WaltGorney WillieAdams DebraS.Hayes AriLehman RonnCarroll RonMillkie DorothyKobs SallyAnneGolden MaryRocco KenL.Parker NoelCunningham IrwinKeyes TomSavini,['Horror'],tt0080761,en,59754601.0,1980,"[{'iso_639_1': 'en', 'name': 'English'}]",Friday the 13th,6.4,622.0,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,/mGJlh8oMyTDhfudvs20kFpYz0Yc.jpg,12.146747,['Sean S. Cunningham'],drowning lake cabin cult revenge murder camp slasher fear summer teenager maniac counselor desire axeinthehead 1980 camp counselor stalked murdered unknown assailant trying reopen summer camp site child drowning Sean S. Cunningham BetsyPalmer AdrienneKing HarryCrosby LaurieBartram JeannineTaylor KevinBacon MarkNelson RobbiMorgan PeterBrouwer RexEverhart WaltGorney WillieAdams DebraS.Hayes AriLehman RonnCarroll RonMillkie DorothyKobs SallyAnneGolden MaryRocco KenL.Parker NoelCunningham IrwinKeyes TomSavini,Horror,927
928,47616,rollsroyce,IngridBergman RexHarrison ShirleyMacLaine JeanneMoreau GeorgeC.Scott OmarSharif AlainDelon ArtCarney JoyceGrenfell EdmundPurdom MichaelHordern RolandCulver MoiraLister IsaMiranda LancePercival WallyCox,"['Comedy', 'Romance', 'Drama']",tt0059927,en,0.0,1964,"[{'iso_639_1': 'en', 'name': 'English'}]",The Yellow Rolls-Royce,4.9,10.0,A classic car changes the lives of three sets of owners.,/rhurxpq6JedmwvvmRPmNcIILLtS.jpg,1.564403,['Anthony Asquith'],rollsroyce 1964 classic car change life three set owner Anthony Asquith IngridBergman RexHarrison ShirleyMacLaine JeanneMoreau GeorgeC.Scott OmarSharif AlainDelon ArtCarney JoyceGrenfell EdmundPurdom MichaelHordern RolandCulver MoiraLister IsaMiranda LancePercival WallyCox,Drama Comedy Romance,928
929,52122,parody inheritance uncleniecerelationship,JerryLewis SebastianCabot NeilHamilton JayAdler AnneBaxter RobertStrauss JesslynFax RenieRiano HerbieFaye NormanLeavitt EllenCorby MarjorieBennett VinceBarnett MiltonFrome DonnaButterworth JohnHubbard BennyRubin GeraldMohr GeneBaylos,['Comedy'],tt0059166,en,0.0,1965,"[{'iso_639_1': 'en', 'name': 'English'}]",The Family Jewels,6.2,14.0,"A young heiress must choose between six uncles, one of which is up to no good and out to harm the girl's beloved bodyguard who practically raised her.",/rJ5El6yiO6O297OXmmgQqEaZx4q.jpg,1.15502,['Jerry Lewis'],parody inheritance uncleniecerelationship 1965 young heiress must choose six uncle one good harm girl beloved bodyguard practically raised Jerry Lewis JerryLewis SebastianCabot NeilHamilton JayAdler AnneBaxter RobertStrauss JesslynFax RenieRiano HerbieFaye NormanLeavitt EllenCorby MarjorieBennett VinceBarnett MiltonFrome DonnaButterworth JohnHubbard BennyRubin GeraldMohr GeneBaylos,Comedy,929
930,70115,exploitation interview philippines documentary bmovie littlepeople cultfilm retrospective,RogerCorman ColleenCamp JohnLandis SidHaig R.LeeErmey,['Documentary'],tt1623757,en,0.0,2010,"[{'iso_639_1': 'en', 'name': 'English'}]",Machete Maidens Unleashed!,6.9,18.0,"In the final decades of the 20th century, the Philippines was a country where low-budget exploitation-film producers were free to make nearly any kind of movie they wanted, any way they pleased. It was a country with extremely lax labor regulations and a very permissive attitude towards cultural expression. As a result, it became a hotbed for the production of cheapie movies. Their history and the genre itself are detailed in this breezy, nostalgic documentary.",/9ZmXqQdXK4RIYNRQYvCLsJIB4lZ.jpg,0.943453,['Mark Hartley'],exploitation interview philippines documentary bmovie littlepeople cultfilm retrospective 2010 final decade 20th century philippine country producer free make nearly kind movie wanted way pleased country extremely lax labor regulation permissive attitude towards cultural expression result became hotbed production cheapie movie history genre detailed breezy nostalgic documentary Mark Hartley RogerCorman ColleenCamp JohnLandis SidHaig R.LeeErmey,Documentary,930
931,14361,monopoly,KurtRussell MartinShort MaryKayPlace BenjaminSalisbury MeadowSisto DanButler TomMcGowan SunshineLogroño JorgeLuisRamos DiegodelaTexera TanyaSoler RoselynSánchez EliseoLópez AntonioValdés CarlosMiranda RolandoD'Lugo GilRaldiris,"['Action', 'Adventure', 'Comedy', 'Family']",tt0103924,en,22518097.0,1992,"[{'iso_639_1': 'en', 'name': 'English'}]",Captain Ron,5.6,90.0,"When mild-mannered Martin Harvey finds out that he has inherited a vintage yacht, he decides to take his family on a Caribbean vacation to retrieve the vessel. Upon arriving on a small island and realizing that the ship is in rough shape, Martin and his family end up with more than they bargained for as the roguish Captain Ron signs on to sail the boat to Miami. It doesn't take long before Ron's anything-goes antics get the Harveys into plenty of trouble.",/rvVQmoGJiMSsi3otft411TtNxdO.jpg,5.429614,['Thom Eberhardt'],monopoly 1992 martin harvey find inherited vintage yacht decides take family caribbean vacation retrieve vessel upon arriving small island realizing ship rough shape martin family end bargained roguish captain ron sign sail boat miami take long ron antic get harvey plenty trouble Thom Eberhardt KurtRussell MartinShort MaryKayPlace BenjaminSalisbury MeadowSisto DanButler TomMcGowan SunshineLogroño JorgeLuisRamos DiegodelaTexera TanyaSoler RoselynSánchez EliseoLópez AntonioValdés CarlosMiranda RolandoD'Lugo GilRaldiris,Adventure Action Comedy Family,931
932,6949,sanfrancisco chaos,BarbraStreisand RyanO'Neal MadelineKahn KennethMars AustinPendleton MichaelMurphy RandyQuaid LiamDunn MabelAlbertson SorrellBooke JohnHillerman StefanGierasch ChristaLang M.EmmetWalsh,"['Comedy', 'Romance']",tt0069495,en,0.0,1972,"[{'iso_639_1': 'en', 'name': 'English'}]","What's Up, Doc?",7.3,74.0,"Two researchers have come to San Francisco to compete for a research grant in Music. One seems a bit distracted, and that was before he meets her. A strange woman seems to have devoted her life to confusing and embarrassing him. At the same time a woman has her jewels stolen and a government whistle blower arrives with his stolen top secret papers. All, of course have the same style and color overnight bag.",/x1rkdx7qQKC8lTqlM7EwkmDSXd8.jpg,3.427108,['Peter Bogdanovich'],sanfrancisco chaos 1972 two researcher come san francisco compete research grant music one seems bit distracted meet strange woman seems devoted life confusing embarrassing time woman jewel stolen government whistle blower arrives stolen top secret paper course style color overnight bag Peter Bogdanovich BarbraStreisand RyanO'Neal MadelineKahn KennethMars AustinPendleton MichaelMurphy RandyQuaid LiamDunn MabelAlbertson SorrellBooke JohnHillerman StefanGierasch ChristaLang M.EmmetWalsh,Comedy Romance,932
933,91088,bully,YangIk-june OhJung-se KimHye-na ParkHee-von KimKkobbi JoYeong-Bin,['Animation'],tt2086830,ko,0.0,2011,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",The King of Pigs,6.2,16.0,"After his business goes bankrupt, 30 something Kyeong-Min kills his wife impulsively. Hiding his anger, he seeks out his former middle school classmate Jong-Seok. Jong-Seok now works as a ghostwriter for an autobiography, but he dreams of writing his own novel. For the first time in 15 years they meet. Kyeong-Min and Jong-Seok both hide their own current situations and begin to talk about their middle school days.",/fYYwN4CyUeBY38OASIXnyt8NqE1.jpg,0.801462,[' Yeon Sang-Ho'],bully 2011 business go bankrupt 30 something kill wife impulsively hiding anger seek former middle school classmate work ghostwriter autobiography dream writing novel first time 15 year meet hide current situation begin talk middle school day  Yeon Sang-Ho YangIk-june OhJung-se KimHye-na ParkHee-von KimKkobbi JoYeong-Bin,Animation,933
934,11247,jealousy cinderella work stepmother highschool schoolparty orphan teenager disguise americanfootballplayer teenageromance stepsister modernfairytale,HilaryDuff JenniferCoolidge ChadMichaelMurray DanByrd ReginaKing JulieGonzalo LinShaye MadelineZima AndreaAvery MaryPatGleason PaulRodríguez WhipHubley KevinKilner EricaHubbard SimonHelberg BradBufanda J.D.Pardo Aimee-LynnChadwick KadyCole HannahRobinson JoshPrince ArtLaFleur JamesEckhouse JonathanSlavin JohnBillingsley LilliBabb CarlieWesterman MikeRandleman ChristieHerring LindsayHollister TaylorHoover BrittanyWeber DarrylSivad RitaBland KeliMurphy AlexisRaich SabinRich SandraMcCoy JulianneWaters KarenElmore StellaChoe JessieRice-Holiday CricketHamar ShannonNovak OscarOrosco JasonBeitel KatoBonner CarolBorjas ReshmaGajjar MollyGosline HunterHamilton RichardJackson TreyKnight JonathanRitter JennySeeger BeccaSweitzer MelanieA.Gage JoleneRiella ElleBennett JoeJagatic LonMichaelLee TarahPaige JustinRhoads DanielleRiffenburgh RoryCharlesThost JohnH.Tobin ToniWynne,['Comedy'],tt0356470,en,70067909.0,2004,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",A Cinderella Story,6.1,737.0,"Sam Montgomery is a tomboyish, unpopular girl at school. She has been text messaging a somebody named Nomad for a few months and he asks her to meet him at the Halloween dance at 11:00 in the middle of the dance floor. The only problem is, she must get back to the diner, ran by her wicked Stepmom Fiona by 12 sharp because she is not supposed to be there. Before Nomad can found out who she is, she must leave with her best friend, Carter driving her back to the diner. After that night, everything in Sam's life goes wacko!",/lzIjehNqNCFOuCRT9xJ2FYf1WPS.jpg,8.385361,['Mark Rosman'],jealousy cinderella work stepmother highschool schoolparty orphan teenager disguise americanfootballplayer teenageromance stepsister modernfairytale 2004 sam montgomery tomboyish unpopular girl school text messaging somebody named nomad month asks meet halloween dance middle dance floor problem must get back diner ran wicked stepmom fiona 12 sharp supposed nomad found must leave best friend carter driving back diner night everything sam life go wacko Mark Rosman HilaryDuff JenniferCoolidge ChadMichaelMurray DanByrd ReginaKing JulieGonzalo LinShaye MadelineZima AndreaAvery MaryPatGleason PaulRodríguez WhipHubley KevinKilner EricaHubbard SimonHelberg BradBufanda J.D.Pardo Aimee-LynnChadwick KadyCole HannahRobinson JoshPrince ArtLaFleur JamesEckhouse JonathanSlavin JohnBillingsley LilliBabb CarlieWesterman MikeRandleman ChristieHerring LindsayHollister TaylorHoover BrittanyWeber DarrylSivad RitaBland KeliMurphy AlexisRaich SabinRich SandraMcCoy JulianneWaters KarenElmore StellaChoe JessieRice-Holiday CricketHamar ShannonNovak OscarOrosco JasonBeitel KatoBonner CarolBorjas ReshmaGajjar MollyGosline HunterHamilton RichardJackson TreyKnight JonathanRitter JennySeeger BeccaSweitzer MelanieA.Gage JoleneRiella ElleBennett JoeJagatic LonMichaelLee TarahPaige JustinRhoads DanielleRiffenburgh RoryCharlesThost JohnH.Tobin ToniWynne,Comedy,934
